eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
197004040003,1970,4,4,,0,,217,United States,1,North America,Washington,Pullman,46.731958,-117.162603,1,0,Rogers Field Stadium,"4/4/1970: Unknown perpetrators set a fire at Rogers Field Stadium at Washington State University in Pullman, Washington, United States.  There were no casualties, but the stadium sustained $700,000 in damages.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,Football stadium of Washington State University,Rogers Field Stadium,217,United States,,,,,,,,,,,,,,,,,Student Radicals,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Arson,0,0,0,0,0,0,1,3,Minor (likely < $1 million),700000,Stands and equipment were damaged,0,,,,,,,0,,,,,,,,,"The reasons behind the attack was never discovered.  Police could not ascertain whether the motives were political or criminal.  In May 1970, Vietnam protesters attempted to burn down the northern stands of the stadium.","Hannelore Sudermann, ""A Burning Mystery,"" Washington State Magazine, 2007.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.","Richard McCartan, ""Remembering Rogers Field,"" Cougfan.com, January 20, 2002.",Hewitt Project,-9,-9,0,-9,
197004050001,1970,4,5,,0,,30,Brazil,3,South America,Rio Grande do Sul,Porto Alegre,-30.034108,-51.217839,1,0,,,1,1,1,0,,,0,0,0,6,Hostage Taking (Kidnapping),,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",state dept,"Curtis C. Cutter, U.S. consul, Porto Alegre",217,United States,,,,,,,,,,,,,,,,,Popular Revolutionary Vanguard (VPR),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,1,,,0,,,,,1,1,1,,,,Brazil,0,,,,,,,,,,,,,PGIS,0,1,1,1,
197004050003,1970,4,5,,0,,11,Argentina,3,South America,Buenos Aires,Buenos Aires,-34.61768,-58.444435,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,HQ. Patricios Infantry Regiment,11,Argentina,,,,,,,,,,,,,,,,,Argentine Liberation Front (FAL),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,Automatic firearms,,,,,,,1,3,Minor (likely < $1 million),15000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
197004050004,1970,4,5,,0,,217,United States,1,North America,California,Trona,35.76625,-117.370674,1,0,,"4/5/1970: In a series of two incidents that were possibly related, unknown perpetrators bombed a power line pole supplying electrical power to a pumping station in Trona, California, United States.  There were no casualties but the power line pole was destroyed.  At the time, the American Potash Plant of Trona was the scene of a major workers strike.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,Power line pole,217,United States,,,,,,,,,,,,,,,,,Strikers,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite blast,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Power line pole destroyed,0,,,,,,,0,,,,,,,,,"This incident might be part of a multiple attack with 197004050005.  The American Potash Plant of Trona California was the scene of a major workers strike.  Other attacks in Trona include 197004140002, 197004220001 197004220001, and 197005210001.","Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,,Hewitt Project,-9,-9,0,-9,
197004050005,1970,4,5,,0,,217,United States,1,North America,California,Trona,35.76625,-117.370674,1,0,,"4/5/1970: In a series of two incidents that were possibly related, unknown perpetrators set fire to barracks owned by the American Potash and Chemical Company in Trona, California, United States.  There were no casualties but the barracks were damaged.  At the time, the American Potash Plant of Trona was the scene of a major workers strike.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,5,Industrial/Textiles/Factory,American Potash and Chemical Company,Barracks of American Potash and Chemical Company,217,United States,,,,,,,,,,,,,,,,,Strikers,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Fire ignited with a flammable liquid,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Barracks were damaged,0,,,,,,,0,,,,,,,,,"This incident might be part of a multiple attack with 197004050004.   The American Potash Plant of Trona California was the scene of a major workers  strike.  Other attacks in Trona include 197004140002, 197004220001, 197004220001, and 197005210001.","Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,,Hewitt Project,-9,-9,0,-9,
197004050006,1970,4,5,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,Manhattan,"4/5/1970: Unknown perpetrators placed a bomb at the Young Women's Christian Association in Manhattan, New York, United States.  The bomb was discovered and subsequently disarmed.",1,1,1,1,2,Other Crime Type,0,0,0,3,Bombing/Explosion,,,,,12,NGO,62,International NGO,Young Women's Christian Association,West Side Branch of Young Women's Christian Association in Manhattan New York,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,Six inch tube filled with powder and a detonating device,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,The bomb was discovered taped underneath a table in the auditorium.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Incendiary Device is Found at Y.W.C.A.,"" New York Times, April 6, 1970.",,Hewitt Project,-9,-9,0,-9,
197004050007,1970,4,5,,0,,217,United States,1,North America,Texas,Houston,29.813822,-95.365295,1,0,Rice University,"4/5/1970: Unknown perpetrators set fire to the office of the dean of students at Rice University in Houston, Texas, United States.  There were no casualties but the office sustained an estimated $50,000 in damages.  Student records were also destroyed.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,Rice University,"Office of dean of students, Rice University",217,United States,,,,,,,,,,,,,,,,,Student Radicals,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),50000,Office damaged and irreplaceable student records were destroyed,0,,,,,,,0,,,,,,,,,Less than a week before this incident the Naval R.O.T.C. at Rice University was firebombed (197004010003).,"""Arson Suspected In Fire at Rice,"" The Victoria Advocate, April 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,
197004080001,1970,4,8,,0,,217,United States,1,North America,Kansas,Lawrence,38.973065,-95.236534,1,0,,"4/8/1970: Unknown perpetrators bombed the building of Anchor Savings & Loan in Lawrence, Kansas, United States.  There were no casualties but two windows were shattered.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Anchor Savings & Loan,"Anchor Savings & Loan, Lawrence Kansas",217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,31,Pipe Bomb,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Two windows destroyed,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,
197004080002,1970,4,8,,0,,217,United States,1,North America,Kansas,Baxter Springs,37.023676,-94.735504,1,0,,"4/8/1970: Unknown perpetrators bombed the car of a person working at a strike bound company in Baxter, Kansas, United States.  There were no casualties but the car was damaged.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,Individual at strike bound company,217,United States,,,,,,,,,,,,,,,,,Strikers,,,,,,Protest the strike,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,Homemade bomb,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Car damaged,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,,Hewitt Project,-9,-9,0,-9,
197004080003,1970,4,8,,0,,217,United States,1,North America,California,Los Angeles,34.097866,-118.407379,1,0,450 Ficketts St.,"4/8/1970: Suspected members of the Chicano Liberation Front set fire to the administration building at Roosevelt High School in Los Angeles, California, United States.  There were no casualties but the building sustained over $100,000 in damages.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,"Roosevelt High School, Los Angeles","Administration building, Roosevelt High School",217,United States,,,,,,,,,,,,,,,,,Chicano Liberation Front,,,,,,To protest the poor quality of education at a school district made up primarily of Mexican-Americans.,1,,,0,-99,-99,1,9,Other,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Arson,0,0,0,0,0,0,1,3,Minor (likely < $1 million),100000,Vice principal's offices and administrative offices destroyed.  Several classrooms damaged.,0,,,,,,,0,,,,,,,,,"There were three other incidents also protesting the quality of education at Roosevelt High School (197003170002, 197004150005, and 197004150005).  Moreover, the school was the target of many demonstrations during this time period.  The fire was discovered at 5:00 AM.  A pile of books and magazines soaked in oil in the library were also discovered untouched by the fire.   The Chicano Liberation Front claimed credit for the incident in a tape recording sent to the Los Angeles Free Press.  The CLF stated that they were ""fed up with our people being treated like dogs."" However, authorities could not confirm if the CLF actually committed the attack.","""Arsonists Blamed in $100,000 Roosevelt High School Blaze,"" Los Angeles Times, April 9, 1970.","""2 School Buildings Hit by Fires; Loss $95,000,"" Los Angeles Times, April 16, 1970.","Paul Houston and Franz Rodriguez, ""Chicano Militants Reportedly Claim 28 Bombings in L.A.,"" Los Angeles Times, August 14, 1971.",Hewitt Project,0,0,0,0,
197004090001,1970,4,9,,0,,217,United States,1,North America,Illinois,East St. Louis,38.624421,-90.150603,1,0,The incident occurred at Fairview Heights Construction Site.,"4/9/1970: Unknown assailants bombed a shovel crane belonging to the Waggoner Equipment Rental & Excavating Company in East St. Louis, Illinois, United States.  There were no casualties but the crane sustained an estimated $30,000 in damages.  The perpetrators were protesting outside companies that worked on construction projects in East St. Louis.",1,1,1,1,2,Other Crime Type,0,1,0,3,Bombing/Explosion,,,,,1,Business,5,Industrial/Textiles/Factory,Waggoner Equipment Rental & Excavating Company,Large shovel crane,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,Protest non-local companies from working in East St. Louis,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,28,Dynamite/TNT,,,,,,,,,,,,,Dynamite explosion,0,0,0,0,0,0,1,3,Minor (likely < $1 million),30000,Large shover crane damaged.  Windows at two homes and adjacent meat market shattered.,0,,,,,,,0,,,,,,,,,The owner of Waggoner Equipment Rental & Excavating Company stated that he received a telephone call warning of the attack.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.",,,Hewitt Project,-9,-9,0,-9,
197004110001,1970,4,11,,0,,217,United States,1,North America,California,San Diego,32.715695,-117.161719,1,0,,"4/11/1970: Unknown perpetrators bombed the barracks at the Imperial Beach Naval Air Station in San Diego, California, United States.  There were no casualties but the barracks building was damaged.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,US Military,Imperial Beach Naval Air Station,217,United States,,,,,,,,,,,,,,,,,Left-Wing Militants,,,,,,Protest the Vietnam War,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive device,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Wooden type barracks building damaged,0,,,,,,,0,,,,,,,,,,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,
197004110002,1970,4,11,,0,,217,United States,1,North America,New York,Ithaca,42.455233,-76.475847,1,0,Cornell University,"4/11/1970: Two unknown individuals threw Molotov cocktails into the Olin Library, McGraw Hall, Morrill Hall, and Psi Upsilon fraternity at Cornell University in Ithaca, New York, United States.  Only two of the Molotov cocktails ignited and caused minor damage.  There were no casualties.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,8,Educational Institution,49,School/University/Educational Building,Cornell University,"Olin Library, McGraw Hall, and Morrill Hall",217,United States,14,Private Citizens & Property,70,Student,Psi Upsilon fraternity,"Psi Upsilon, Cornell chapter",217,United States,,,,,,,,,Student Radicals,,,,,,To destabilize Cornell University,0,,,0,2,-99,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Molotov Cocktail,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Slight damage,0,,,,,,,0,,,,,,,,,This attack occurred amidst heightened racial tensions at Cornell University.  A week earlier the Africana Studies and Research Center was firebombed (197004010002). The two perpetrators were identified as White.  There were many bomb threats to university buildings the next day.,"Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Burning of Africana Center Causes Tensions on Campus,"" Cornell Reports: Volume Four, Number Three, May, 1970.","Peter Bartfield, ""More Violence Hits Campus,"" Cornell Daily Sun, April 13, 1970.",Hewitt Project,-9,-9,0,-9,
197004110003,1970,4,11,,0,,217,United States,1,North America,Texas,Freeport,28.949564,-95.344371,1,0,,"4/11/1970: Unknown perpetrators firebombed a storage tank at the Dow Chemical Company located north of Freeport, Texas, United States.  Five people received minor injuries from flying glass and an estimated $250,000 in damages was caused to the facilities.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,5,Industrial/Textiles/Factory,Dow Chemical Company,"Dow Chemical Company plant, Freeport Texas",217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Explosion and fire,0,0,0,5,5,0,1,3,Minor (likely < $1 million),250000,Storage tank damaged,0,,,,,,,0,,,,,,,,,,"""5 Persons Hurt In Plant Blast"", The Victoria Advocate, April 12, 1970.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",,Hewitt Project,-9,-9,0,-9,
197004130001,1970,4,13,,0,,217,United States,1,North America,California,Berkeley,37.874043,-122.280022,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,High woltage power line,217,United States,,,,,,,,,,,,,,,,,New World Liberation Front (NWLF),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),25000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
197004130002,1970,4,13,,0,,217,United States,1,North America,Missouri,Kansas City,39.176086,-94.574127,1,0,,"4/13/1970: In a series of related attacks, unknown perpetrators bombed East High School in Kansas City, Missouri, United States.  There were no casualties but the building sustained minor damage.",1,1,1,1,2,Other Crime Type,1,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49,School/University/Educational Building,East High School,,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Doors were damaged and about a dozen windows were shattered,0,,,,,,,0,,,,,,,,,"Part of a multiple attack with 197004130003 and 197004130004.  All three incidents occurred simultaneously around midnight.  This attack occurred two days before other bombings in Kansas City 197004160001, 197004160002, 197004160003.  The Kansas City Police department were unsure of the motive behind the attacks believing that the perpetrators could be left-wing radicals, right-wing radicals, or mad men.","Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Teamster Walkouts Close More Plants,"" Washington Post, April 17, 1970.",,Hewitt Project,-9,-9,0,-9,"197004130002, 197004130003, 197004130004"
197004130003,1970,4,13,,0,,217,United States,1,North America,Missouri,Kansas City,39.176086,-94.574127,1,0,,"4/13/1970: In a series of related attacks, unknown perpetrators bombed Linwood Methodist Church in Kansas City, Missouri, United States.  There were no casualties but the building sustained minor damage.",1,1,1,1,2,Other Crime Type,1,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,Linwood Methodist Church,"Linwood Methodist Church, Kansas City",217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),,Natural gas regulator of Church was destroyed.  Windows of church and surrounding buildings shattered.,0,,,,,,,0,,,,,,,,,"Part of a multiple attack with 197004130002 and 197004130004.  All three incidents occurred simultaneously around midnight.  This attack occurred two days before other bombings in Kansas City 197004160001, 197004160002, 197004160003.  The Kansas City Police department were unsure of the motive behind the attacks believing that the perpetrators could be left-wing radicals, right-wing radicals, or mad men.","Committee on Government Operations United States Senate, ""Riots, Civil, and Criminal Disorders,"" U.S. Government Printing Office, August 6, 1970.","""Teamster Walkouts Close More Plants,"" Washington Post, April 17, 1970.",,Hewitt Project,-9,-9,0,-9,"197004130002, 197004130003, 197004130004"
